problem_ID,problem_set_ID,question,filename,q_len
2243,159,"First reflect the trapezoid $BECA$ across the $x$-axis, then move it down 1 and right 7. Label the images $B'E'C'A'$ and $B''E''C''A''$.
    \begin{center}
        \begin{tikzpicture}[scale=.48]
        \draw [help lines] (-10,-6) grid (10,6);
        \draw [thick, <->] (-10.4,0) -- (10.4,0) node [right] {$x$};
        \draw [thick, <->] (0,-6.4)--(0,6.4) node [above] {$y$};  
        \draw [thick]
          (-4,1) node[below left] {$B$}--
          (-3,4) node[above] {$E$}--
          (-7,4) node[above] {$C$}--
          (-8,1) node[below] {$A$}--cycle;  
      \end{tikzpicture}
    \end{center}

",9-5bExam-transformations.tex,605
672,48,"The side $\overline{AB}$ of triangle $ABC$ is extended and an altitude to the vertex $C$ is drawn, as shown below. The triangle's height is $h=5.25$ and its base measures $AB=8.6$. Find the area of the triangle.\\[0.25cm]
   \begin{tikzpicture}[scale=1]
     \draw [thick]
       (0,0)node[below]{$A$}--
       (6,0)node[below]{$B$}--
       (7,4)node[above]{$C$} --cycle;
    \draw [dashed] (7,0)--(7,4);
    \draw [dashed, ->] (6,0)--(7.5,0);
    \draw (7,0)++(-0.3,0)--++(0,0.3)--+(0.3,0);
    \node at (7,2.2)[right]{$h=5.25$};
    \node at (3,0)[below]{$8.6$};
  \end{tikzpicture} \vspace{1.0cm}
  

",4-4DN_Area+volume.tex,605
177,8,"Spicy: Given $\triangle ABC$ with $\overline{AC} \cong \overline{BC}$. $AC=5x+7$ and $BC=3x+17$. Find $AC$.\\[0.5cm]
    \begin{tikzpicture}[scale=0.55]
      \draw [thick](0,0)--(4,0)--(2,6)--(0,0);
      \draw [fill] (0,0) circle [radius=0.05] node[below]{$A$};
      \draw [fill] (4,0) circle [radius=0.05] node[below]{$B$};
      \draw [fill] (2,6) circle [radius=0.05] node[above right]{$C$};
      \draw [thick] (0.8,3)--(1.2,3); %tick mark
      \draw [thick] (2.8,3)--(3.2,3); %tick mark
      \node [right] at (3.25,2.5){$5x+7$};
      \node [left] at (0.75,2.5){$3x+17$};
    \end{tikzpicture}

",1-5CW_Angle-terminology.tex,605
897,68,"Apply a rotation of $90^\circ$ counterclockwise to $\triangle ZAP$. Plot and label $\triangle Z'A'P'$ on the axes below and make a table listing its coordinates.
     \begin{flushright}
       \begin{tikzpicture}[scale=.48]
         \draw [help lines] (-8,-8) grid (8,8);
         \draw [thick, <->] (-8.4,0) -- (8.4,0) node [right] {$x$};
         \draw [thick, <->] (0,-8.4)--(0,8.4) node [above] {$y$};
         \draw [thick]
           (2,1) node[below left] {$Z$}--
           (5,1) node[right] {$A$}--
           (6,4) node[above right] {$P$}--cycle;
       \end{tikzpicture}
     \end{flushright}

",5-8DNb-similarity-ratios.tex,605
818,57,"The circle $O$ is shown below with diameter $\overline{AOC}$ and radius $\overline{BO}$. Given that the central angle $m\angle COB=116^\circ$. Find the measure of angle $A$, that is, $m\angle BAO$.
  \begin{flushright}
  \begin{tikzpicture}[scale=0.6]
    \draw [thick] (0,0) circle [radius=5];
    \draw [-, thick] (-5,0) node[left]{$A$}--
    (0,0) node[below]{$O$}--
    (5,0) node[right]{$C$};
    \draw [-, thick] (0,0)--(126:5) node[above left]{$B$}--(-5,0);
    \node at (0, 0)[above right]{$116^\circ$};
    \node at (-4.7, 0.1)[above right]{?};
  \end{tikzpicture}
  \end{flushright} \vspace{2cm}

",5-11bExam_Transformations.tex,607
778,56,"The circle $O$ is shown below with diameter $\overline{AOC}$ and radius $\overline{BO}$. Given that the central angle $m\angle COB=116^\circ$. Find the measure of angle $A$, that is, $m\angle BAO$.
  \begin{flushright}
  \begin{tikzpicture}[scale=0.6]
    \draw [thick] (0,0) circle [radius=5];
    \draw [-, thick] (-5,0) node[left]{$A$}--
    (0,0) node[below]{$O$}--
    (5,0) node[right]{$C$};
    \draw [-, thick] (0,0)--(126:5) node[above left]{$B$}--(-5,0);
    \node at (0, 0)[above right]{$116^\circ$};
    \node at (-4.7, 0.1)[above right]{?};
  \end{tikzpicture}
  \end{flushright} \vspace{2cm}

",5-11Exam_Transformations.tex,607
1795,130," A wooden cutting board is $11 \frac{1}{4}$ inches long, 8 inches wide, and $1 \frac{1}{2}$ inches thick. Find the volume of wood in cubic inches. \hfill (\textbf{diagram not to scale})
    \begin{flushright}
      \begin{tikzpicture}[scale=1]
        \draw [-, thick] (0,0)--(7,0)--(7,1)--(0,1)--cycle;
        \draw [-, thick] (0,1)--(0.5,2.5)--(7.5,2.5)--(7,1);
        \draw [-, thick] (7,0)--(7.5,1.5)--(7.5,2.5);
        \node at (7.8, 2){$1 \frac{1}{2}$};
        \node at (3.5, -0.35){$11 \frac{1}{4}$};
        \node at (7.6, 0.8){$8$};
      \end{tikzpicture}
      \end{flushright} \vspace{2cm}

",8-1DN_Circles.tex,607
1276,85,"Graph and label the two equations. Mark their intersection as an ordered pair.
    \begin{multicols}{2}
      $y = \frac{3}{2}x-9$ \\
      $y = -\frac{2}{3}x+4$
    \end{multicols}     \vspace{2cm}
    Are the lines parallel, perpendicular, or neither? Justify your answer.
    \vspace{2cm}

    \begin{center} %4 quadrant regents grid w T-Chart
    \begin{tikzpicture}[scale=.635]
      \draw [help lines] (-10,-10) grid (10,10);
      \draw [thick, ->] (-10.2,0) -- (10.4,0) node [below right] {$x$};
      \draw [thick, ->] (0,-10.2)--(0,10.4) node [left] {$y$};
    \end{tikzpicture}
    \end{center}

",6-6bDN_Distance+slope.tex,607
1843,132,"Given the circle centered at $O$ with radius $r=5$.
  \begin{multicols}{2}
    \begin{enumerate}
      \item Find the circumference of a circle. %\vspace{1cm}
      \item Find the area of the circle.\vspace{3cm}
    \end{enumerate}
    %\columnbreak
    \begin{tikzpicture}[scale=.635]
      \draw [help lines] (-5,-5) grid (5,5);
      %\draw [thick, ->] (-2.2,0) -- (10.4,0) node [below right] {$x$};
      %\draw [thick, ->] (0,-2.2)--(0,10.4) node [left] {$y$};
      \draw (0,0) circle [radius=5] node[below]{$O$};
      \draw [fill] (0,0) circle [radius=0.05];
    \end{tikzpicture}
  \end{multicols}

",8-2bDN_Estimation.tex,608
1946,136,"Given the circle centered at $O$ with radius $r=3$.
  \begin{multicols}{2}
    \begin{enumerate}
      \item Find the circumference of a circle. %\vspace{1cm}
      \item Find the area of the circle.\vspace{2cm}
    \end{enumerate}
    %\columnbreak
    \begin{tikzpicture}[scale=.635]
      \draw [help lines] (-5,-4) grid (5,4);
      %\draw [thick, ->] (-2.2,0) -- (10.4,0) node [below right] {$x$};
      %\draw [thick, ->] (0,-2.2)--(0,10.4) node [left] {$y$};
      \draw (0,0) circle [radius=3] node[below]{$O$};
      \draw [fill] (0,0) circle [radius=0.05];
    \end{tikzpicture}
  \end{multicols}

",8-4cEN_Area+volume.tex,608
468,41,"Find the area of the parallelogram $ABCD$ shown below, with $AB=12.2$ and height $h=5.8$.
    \begin{flushright}
    \begin{tikzpicture}[scale=1]
      \draw [-, thick] (0,0)--(5,0)--(6,3)--(1,3)--cycle;
      \draw [-, dashed] (5,0)--(5,3);
      \draw [fill] (0,0) circle [radius=0.05] node[left]{$A$};
      \draw [fill] (5,0) circle [radius=0.05] node[right]{$B$};
      \draw [fill] (6,3) circle [radius=0.05] node[right]{$C$};
      \draw [fill] (1,3) circle [radius=0.05] node[left]{$D$};
      \node at (4.5, 1.5){$5.8$};
      \node at (2.5, -0.5){12.2};
    \end{tikzpicture}
    \end{flushright}

",3-3HW_Segments+area.tex,608
1927,135,"Given the circle centered at $O$ with radius $r=4$.
  \begin{multicols}{2}
    \begin{enumerate}
      \item Find the circumference of a circle. %\vspace{1cm}
      \item Find the area of the circle.\vspace{3cm}
    \end{enumerate}
    %\columnbreak
    \begin{tikzpicture}[scale=.635]
      \draw [help lines] (-5,-5) grid (5,5);
      %\draw [thick, ->] (-2.2,0) -- (10.4,0) node [below right] {$x$};
      %\draw [thick, ->] (0,-2.2)--(0,10.4) node [left] {$y$};
      \draw (0,0) circle [radius=4] node[below]{$O$};
      \draw [fill] (0,0) circle [radius=0.05];
    \end{tikzpicture}
  \end{multicols}

",8-4cDN_Estimation.tex,608
1807,130,"Given the circle centered at $O$ with radius $r=4$.
  \begin{multicols}{2}
    \begin{enumerate}
      \item Find the circumference of a circle. %\vspace{1cm}
      \item Find the area of the circle.\vspace{3cm}
    \end{enumerate}
    %\columnbreak
    \begin{tikzpicture}[scale=.635]
      \draw [help lines] (-5,-5) grid (5,5);
      %\draw [thick, ->] (-2.2,0) -- (10.4,0) node [below right] {$x$};
      %\draw [thick, ->] (0,-2.2)--(0,10.4) node [left] {$y$};
      \draw (0,0) circle [radius=4] node[below]{$O$};
      \draw [fill] (0,0) circle [radius=0.05];
    \end{tikzpicture}
  \end{multicols}

",8-1DN_Circles.tex,608
616,47,"Find the area of $\triangle KAT$. The altitude $h$ of the triangle is 11.0 centimeters and the base $KA=19.6$ cm. Show work by writing an equation before making the calculation.
    \begin{flushright}
      \begin{tikzpicture}[scale=1.2, rotate=35]
        \draw [thick]
          (2,0)node[below]{$K$}--
          (8,0)node[below]{$A$}--
          (4,3)node[above]{$T$} --(2,0);
      \draw [dashed] (4,0)--(4,3);
      \draw (4,0)++(0.3,0)--++(0,0.3)--+(-0.3,0);
      \node at (4,1.5)[right]{$h=11.0$};
      \node at (5,-0.2)[below]{$19.6$};
      \end{tikzpicture} 
    \end{flushright} \vspace{1.0cm}

",4-11Exam_Transversals.tex,608
2359,164,"Reflect the rhombus $BECA$ across the $x$-axis, then translated $(x,y) \rightarrow (x+4,y+2)$. Label the images $B'E'C'A'$ and $B''E''C''A''$.
    \begin{center}
        \begin{tikzpicture}[scale=.48]
        \draw [help lines] (-10,-10) grid (10,10);
        \draw [thick, <->] (-10.4,0) -- (10.4,0) node [right] {$x$};
        \draw [thick, <->] (0,-10.4)--(0,10.4) node [above] {$y$};  
        \draw [thick]
          (-4,2) node[right] {$C$}--
          (-3,6) node[above] {$E$}--
          (-7,5) node[above] {$B$}--
          (-8,1) node[left] {$A$}--cycle;  
      \end{tikzpicture}
    \end{center}

",9-9bExam-transformations.tex,609
2017,141,"Given the circle centered at $O$ with radius $r=7$.
  \begin{multicols}{2}
    \begin{enumerate}
      \item Find the circumference of a circle. %\vspace{1cm}
      \item Find the area of the circle.\vspace{3cm}
    \end{enumerate}
    %\columnbreak
    \begin{tikzpicture}[scale=.635]
      %\draw [help lines] (-5,-5) grid (5,5);
      %\draw [thick, ->] (-2.2,0) -- (10.4,0) node [below right] {$x$};
      %\draw [thick, ->] (0,-2.2)--(0,10.4) node [left] {$y$};
      \draw (0,0) circle [radius=4] node[below]{$O$};
      \draw [fill] (0,0) circle [radius=0.05];
    \end{tikzpicture}
  \end{multicols}

",8-6cDN_Circle-area.tex,609
2328,163,"Reflect the rhombus $BECA$ across the $x$-axis, then translated $(x,y) \rightarrow (x+4,y+2)$. Label the images $B'E'C'A'$ and $B''E''C''A''$.
    \begin{center}
        \begin{tikzpicture}[scale=.48]
        \draw [help lines] (-10,-10) grid (10,10);
        \draw [thick, <->] (-10.4,0) -- (10.4,0) node [right] {$x$};
        \draw [thick, <->] (0,-10.4)--(0,10.4) node [above] {$y$};  
        \draw [thick]
          (-4,2) node[right] {$C$}--
          (-3,6) node[above] {$E$}--
          (-7,5) node[above] {$B$}--
          (-8,1) node[left] {$A$}--cycle;  
      \end{tikzpicture}
    \end{center}

",9-9Exam-transformations.tex,609
1875,133,"Given circle $P$ with $m \wideparen{AB}=130^\circ$.
  \begin{multicols}{2}
    \raggedcolumns
    \begin{enumerate}
      \item Write down the $m\angle APB$. \vspace{1.7cm}
      \item Find the $m\angle AQB$. \vspace{2cm}
    \end{enumerate}
      \begin{tikzpicture}[scale=.5]
        \draw (0,0) circle[radius=5];
        \draw [thick]
        (-20:5) node[right] {$B$}--
        (0,0) node[below] {$P$}--
        (110:5) node[above left] {$A$};
        \draw [thick] (-20:5)--(210:5) node[below left] {$Q$}--(110:5);
        \draw (60:5) node[right]{$130^\circ$};
      \end{tikzpicture}
  \end{multicols}

",8-3CW_Circle-terminology.tex,610
1489,104,"In the diagram below of $\triangle ABC$, $D$ is a point on $\overline{BA}$, $E$ is a point on $\overline{BC}$, and $\overline{DE}$ is drawn. \\*[2pt] 
  If $BD=5$, $DA=12$, and $BE=7$, what is the length of $\overline{BC}$ so that $\overline{AC} \parallel \overline{DE}$?
  \begin{flushright}
      \begin{tikzpicture}[scale=0.7]
        \draw [thick]
        (0,0)node[left]{$A$}--
        (8,0)node[above right]{$C$}--
        (2,6)node[left]{$B$}--cycle;
        \draw [thick]
        (4/3,4)node[left]{$D$}--
        (4,4)node[above right]{$E$};
      \end{tikzpicture}
    \end{flushright} \vspace{1cm}
  
",7-2HW_Similarity-ratios.tex,611
1662,117,"$A(-1,4)$ is one endpoint of $\overline{AB}$. The segment's midpoint is $M(3,1)$, as shown below. Find the coordinates of the other endpoint, $B$.
    \begin{flushright}
      \begin{tikzpicture}[scale=.48]
        \draw [help lines] (-4,-4) grid (9,5);
        \draw [thick, <->] (-4.4,0) -- (9.4,0) node [below right] {$x$};
        \draw [thick, <->] (0,-4.4)--(0,5.4) node [left] {$y$};
        \draw [thick] (-1,4)--(3,1);
        \draw [fill] (-1,4) circle [radius=0.1] node[below] {$A$};
        \draw [fill] (3,1) circle [radius=0.1] node[below left] {$M$};
      \end{tikzpicture}
    \end{flushright}

",7-7bExam-Similarity.tex,612
2232,159,"Draw the line of reflection that would map $\triangle ABC$ onto $\triangle A'B'C'$.
  \begin{center}
      \begin{tikzpicture}[rotate=-100]
      %\draw [help lines] (-7,-2) grid (7,6);
      %\draw [thick, <->] (-7.4,0) -- (7.4,0) node [right] {$x$};
      %\draw [thick, <->] (0,-2.4)--(0,6.4) node [above] {$y$};  
      \draw [thick]
        (0,2) node[left] {$A$}--
        (3,4) node[right] {$B$}--
        (-2,3) node[left] {$C$}--cycle;
      \draw [thick]
      (2,0) node[above] {$A'$}--
      (4,3) node[below left] {$B'$}--
      (3,-2) node[left] {$C'$}--cycle;
    \end{tikzpicture}
  \end{center}

",9-5bExam-transformations.tex,613
1530,109,"Given right $\triangle ABC$ with $m\angle C =90^\circ$, $BC=11$, $AC=17$, and $m\angle A=x^\circ$. (mark the diagram)\\[0.5cm]
  Write an equation expressing $\tan x$ as a ratio of \emph{opposite} over \emph{adjacent}. \hfill (2 stars)
    \begin{flushright}
        \begin{tikzpicture}[scale=0.7]
          \draw [thick](-1,0)--(6,0)--(6,5)--cycle;
          \draw [fill] (-1,0) circle [radius=0.05] node[below]{$A$};
          \draw [fill] (6,0) circle [radius=0.05] node[below]{$C$};
          \draw [fill] (6,5) circle [radius=0.05] node[above right]{$B$};
        \end{tikzpicture}
      \end{flushright}
  
",7-4bCW_Tangent.tex,613
972,72,"Graph and label $\triangle ABC$ and find the lengths of its sides. $A(2,1)$, $B(8,9)$, $C(8,1)$.
    \begin{enumerate}
      \begin{multicols}{2}
      \item   $AC=$ \vspace{1.7cm}
      \item   $BC=$ \vspace{1.7cm}
      \item   $AB=$ \vspace{3cm}
        \begin{center}
          \begin{tikzpicture}[scale=.635]
            \draw [help lines] (0,0) grid (10,10);
            \draw [thick, ->] (0,0) -- (10.4,0) node [below right] {$x$};
            \draw [thick, ->] (0,0)--(0,10.4) node [left] {$y$};
          \end{tikzpicture}
          \end{center}
      \end{multicols}
    \end{enumerate}
    \vspace{1cm}

",6-10DN-reQ_Distance+slope.tex,615
1291,87,"Graph and label $\triangle ABC$ and find the lengths of its sides. $A(1,2)$, $B(9,8)$, $C(9,2)$.
    \begin{enumerate}
      \begin{multicols}{2}
      \item   $AC=$ \vspace{1.7cm}
      \item   $BC=$ \vspace{1.7cm}
      \item   $AB=$ \vspace{3cm}
        \begin{center}
          \begin{tikzpicture}[scale=.635]
            \draw [help lines] (0,0) grid (10,10);
            \draw [thick, ->] (0,0) -- (10.4,0) node [below right] {$x$};
            \draw [thick, ->] (0,0)--(0,10.4) node [left] {$y$};
          \end{tikzpicture}
          \end{center}
      \end{multicols}
    \end{enumerate}
    \vspace{1cm}

",6-7DNQ_Distance+slope.tex,615
2320,163,"Describe a rigid motion that maps $\triangle TIC$ onto $\triangle TOK$. 
    \begin{flushright}
        \begin{tikzpicture}[scale=.48]
        \draw [help lines] (-7,-7) grid (7,7);
        \draw [thick, <->] (-7.4,0) -- (7.4,0) node [right] {$x$};
        \draw [thick, <->] (0,-7.4)--(0,7.4) node [above] {$y$};  
        \draw [thick]
          (1,4) node[above] {$O$}--
          (5,4) node[above] {$K$}--
          (3,0) --cycle;
        \draw [thick]
        (1,-4) node[below] {$I$}--
        (5,-4) node[below] {$C$}--
        (3,0) node[below left] {$T$}--cycle;
      \end{tikzpicture}
    \end{flushright}

",9-9Exam-transformations.tex,618
1618,116,"In the diagram below of $\triangle ABC$, $D$ is a point on $\overline{BA}$, $E$ is a point on $\overline{BC}$, and $\overline{DE}$ is drawn. \\*[2pt] 
    If $BD=6.5$, $DA=13$, and $BE=8$, what is the length of $\overline{BC}$ so that $\overline{AC} \parallel \overline{DE}$?
    \begin{flushright}
        \begin{tikzpicture}[scale=0.7]
          \draw [thick]
          (0,0)node[left]{$A$}--
          (8,0)node[above right]{$C$}--
          (2,6)node[left]{$B$}--cycle;
          \draw [thick]
          (4/3,4)node[left]{$D$}--
          (4,4)node[above right]{$E$};
        \end{tikzpicture}
      \end{flushright}

",7-7Exam-Similarity.tex,622
2345,163,"The diagram below shows $\triangle ABC$. $E$ bisects $\overline{AB}$, and $\angle ACB \cong \angle AED$. $AB=20$, $AC=15$, and $DE=7$. Find the scale factor $k$, $BC$, and $AD$.
  \begin{multicols}{2}
    \begin{enumerate}
    \item $k=$ \vspace{1cm}
    \item $BC=$ \vspace{1cm}
    \item $AD=$  \vspace{1cm}
  \end{enumerate}
  \begin{tikzpicture}[scale=1.0]
    \draw [thick]
    (0,0) node[above right] {$A$}--
    (230:6.66) node[below left] {$B$}--
    (260:5) node[below] {$C$}--cycle;
    \draw [thick]
    (230:3.33) node[above left] {$E$}--
    (260:4.44) node[right] {$D$};
  \end{tikzpicture}
\end{multicols}

",9-9Exam-transformations.tex,622
2156,149,"Determine and state the transformation mapping $\triangle ABC$ onto $\triangle DEF$.
  \begin{flushright}
      \begin{tikzpicture}[scale=.48]
      \draw [help lines] (-7,-2) grid (7,6);
      \draw [thick, <->] (-7.4,0) -- (7.4,0) node [right] {$x$};
      \draw [thick, <->] (0,-2.4)--(0,6.4) node [above] {$y$};  
      \draw [thick]
        (-1,5) node[above] {$A$}--
        (-4,4) node[left] {$B$}--
        (0,0) node[below left] {$C$}--cycle;
      \draw [thick]
      (5,1) node[right] {$D$}--
      (4,4) node[above] {$E$}--
      (0,0) node[below right] {$F$}--cycle;
    \end{tikzpicture}
  \end{flushright}

",9-2bCW_Composition.tex,622
788,56,"In  $\triangle ABC$ shown below, side $\overline{AC}$ is extended to point $D$ with $m\angle DAB=(11x+12)^\circ$, $m\angle C=(3x+3)^\circ$, and $m\angle B=(9x+2)^\circ$. \\[0.25cm]
  What is $m\angle BAC$?
  \begin{flushright}
      \begin{tikzpicture}
        \draw [thick](0,0)node[below]{$D$}--
          (1.8,0)node[below]{$A$}--
          (9,0)node[below]{$C$}--
          (4,3)node[above]{$B$} --(2,0);
          \node at (2.2,0)[above left]{$(11x+12)^\circ$};
          \node at (8.2,0)[above left]{$(3x+3)^\circ$};
          \node at (4.4,2.4)[below]{$(9x-2)^\circ$};
      \end{tikzpicture}
    \end{flushright}

",5-11Exam_Transformations.tex,622
828,57,"In  $\triangle ABC$ shown below, side $\overline{AC}$ is extended to point $D$ with $m\angle DAB=(11x+12)^\circ$, $m\angle C=(3x+3)^\circ$, and $m\angle B=(9x+2)^\circ$. \\[0.25cm]
  What is $m\angle BAC$?
  \begin{flushright}
      \begin{tikzpicture}
        \draw [thick](0,0)node[below]{$D$}--
          (1.8,0)node[below]{$A$}--
          (9,0)node[below]{$C$}--
          (4,3)node[above]{$B$} --(2,0);
          \node at (2.2,0)[above left]{$(11x+12)^\circ$};
          \node at (8.2,0)[above left]{$(3x+3)^\circ$};
          \node at (4.4,2.4)[below]{$(9x-2)^\circ$};
      \end{tikzpicture}
    \end{flushright}


",5-11bExam_Transformations.tex,623
2236,159,"Determine and state the transformation mapping $\triangle PQR$ onto $\triangle STU$.
  \begin{flushright}
      \begin{tikzpicture}[scale=.48]
      \draw [help lines] (-7,-7) grid (7,7);
      \draw [thick, <->] (-7.4,0) -- (7.4,0) node [right] {$x$};
      \draw [thick, <->] (0,-7.4)--(0,7.4) node [above] {$y$};  
      \draw [thick]
        (-1,5) node[above] {$P$}--
        (-4,4) node[left] {$Q$}--
        (-2,1) node[below left] {$R$}--cycle;
      \draw [thick]
      (1,5) node[above] {$S$}--
      (4,4) node[above] {$T$}--
      (2,1) node[below right] {$U$}--cycle;
    \end{tikzpicture}
  \end{flushright}

",9-5bExam-transformations.tex,623
2205,156,"Draw the line of reflection used to map $\triangle ABC$ onto $\triangle A'B'C'$.
  \begin{center}
      \begin{tikzpicture}%[scale=.48]
      %\draw [help lines] (-7,-2) grid (7,6);
      %\draw [thick, <->] (-7.4,0) -- (7.4,0) node [right] {$x$};
      %\draw [thick, <->] (0,-2.4)--(0,6.4) node [above] {$y$};  
      \draw [thick]
        (1,5) node[above] {$A$}--
        (3,4) node[above ] {$B$}--
        (-1,2) node[below left] {$C$}--cycle;
      \draw [thick]
      (5,1) node[right] {$A'$}--
      (4,3) node[above right] {$B'$}--
      (2,-1) node[below right] {$C'$}--cycle;
    \end{tikzpicture}
  \end{center}

",9-4DN-reflection.tex,625
372,31,"Given $\overleftrightarrow{DG}$ as shown on the number line, with $D=11$ and $G=26$. \\[15pt]
  \begin{tikzpicture}[scale=0.5]
    \draw [<->] (9,0)--(31,0);
    \foreach \x in {10, 12,...,30} %2 leading for diff!=1
      \draw[shift={(\x,0)},color=black] (0pt,-6pt) -- (0pt,6pt) node[below=5pt]  {$\x$};
      \draw [fill] (11,0) circle [radius=0.1] node[above] {$D$};
      \draw [fill] (26,0) circle [radius=0.1] node[above] {$G$};
  \end{tikzpicture} \\[10pt]
  Points $E$ and $F$ trisect $\overline{DG}$. Find the values of $E$ and $F$ and mark and label them on the number line $\overleftrightarrow{DG}$. \vspace{6cm}

",2-8HW_Parameter-solving.tex,625
2218,158,"Draw the line of reflection used to map $\triangle ABC$ onto $\triangle A'B'C'$.
  \begin{center}
      \begin{tikzpicture}%[scale=.48]
      %\draw [help lines] (-7,-2) grid (7,6);
      %\draw [thick, <->] (-7.4,0) -- (7.4,0) node [right] {$x$};
      %\draw [thick, <->] (0,-2.4)--(0,6.4) node [above] {$y$};  
      \draw [thick]
        (1,5) node[above] {$A$}--
        (3,4) node[above ] {$B$}--
        (-1,2) node[below left] {$C$}--cycle;
      \draw [thick]
      (5,1) node[right] {$A'$}--
      (4,3) node[above right] {$B'$}--
      (2,-1) node[below right] {$C'$}--cycle;
    \end{tikzpicture}
  \end{center}

",9-4bDN-reflection.tex,625
771,56,"$\triangle ABC$ is shown with vertices $A(2,-3)$, $B(6,1)$, and $C(3,4)$. Reflect the triangle across the $x$-axis. Write down its coordinates in a table and plot and label it on the graph.
    \begin{flushright}
      \begin{tikzpicture}[scale=.48]
        \draw [help lines] (-8,-8) grid (8,8);
        \draw [thick, <->] (-8.4,0) -- (8.4,0) node [below right] {$x$};
        \draw [thick, <->] (0,-8.4)--(0,8.4) node [left] {$y$};
        \draw [thick] (2,-3) node[left] {$A$}--
          (6,1) node[right] {$B$}--
          (3,4) node[above right] {$C$}--
          cycle;
      \end{tikzpicture}
      \end{flushright}

",5-11Exam_Transformations.tex,625
938,70,"A feeding trough in the shape of a rectangular prism is 105 inches long. The trough's cross section is square. If its volume is 15,120 cubic inches, what is the dimension of each side of its square end, $x$? (drawing not to scale)
  \begin{flushright}
    \begin{tikzpicture}[scale=.6]
      \draw [-, thick] (0,0)--(12,0)--(12,2)--(0,2)--cycle;
      \draw [-, thick] (0,2)--(0.5,2.75)--(12.5,2.75)--(12,2);
      \draw [-, thick] (12,0)--(12.5,0.75)--(12.5,2.75);
      \node at (12.75, 1.75){$x$};
      \node at (6, -0.5){$105$};
      \node at (12.5, 0.25){$x$};
    \end{tikzpicture}
    \end{flushright} \vspace{5cm}

",5-9PreExam_Transformations.tex,625
644,47,"A feeding trough in the shape of a rectangular prism is 105 inches long. The trough's cross section is square. If its volume is 15,120 cubic inches, what is the dimension of each side of its square end, $x$? (drawing not to scale)
  \begin{flushright}
    \begin{tikzpicture}[scale=.6]
      \draw [-, thick] (0,0)--(12,0)--(12,2)--(0,2)--cycle;
      \draw [-, thick] (0,2)--(0.5,2.75)--(12.5,2.75)--(12,2);
      \draw [-, thick] (12,0)--(12.5,0.75)--(12.5,2.75);
      \node at (12.75, 1.75){$x$};
      \node at (6, -0.5){$105$};
      \node at (12.5, 0.25){$x$};
    \end{tikzpicture}
    \end{flushright} \vspace{5cm}

",4-11Exam_Transversals.tex,625
449,38,"Given the rectangle $ABCD$ shown below, with $BC=5 \frac{3}{7}$. If the area of the rectangle is 76, find $AB$.
    \begin{flushleft}
    \begin{tikzpicture}[scale=0.8, rotate=10]
      \draw [-, thick] (0,0)--(8,0)--(8,3)--(0,3)--cycle;
      \draw [fill] (0,0) circle [radius=0.05] node[left]{$A$};
      \draw [fill] (8,0) circle [radius=0.05] node[right]{$B$};
      \draw [fill] (8,3) circle [radius=0.05] node[right]{$C$};
      \draw [fill] (0,3) circle [radius=0.05] node[left]{$D$};
      \node at (8.5, 1.5){$5 \frac{3}{7}$};
      \node at (4, -0.5){?};
    \end{tikzpicture}
    \end{flushleft}
    \vspace{1.5cm}

",3-2HW_Segments+area.tex,627
1963,137,"A circle centered at the origin includes the point $(8,6)$, as shown below.
  \begin{multicols}{2}
    \raggedcolumns
    \begin{enumerate}
      \item Find the radius of the circle. \vspace{2.7cm}
      \item Name another point on the circle as an ordered pair.
    \end{enumerate}
      \begin{tikzpicture}[scale=.7]
        \draw (0,0) circle[radius=5];
        \draw [thick]
        (0:4) node[below] {$(8,0)$}--
        (0,0) node[below] {$(0,0)$}--
        (4,3) node[above right] {$(8,6)$}--cycle;
        \draw [dashed] (0,0)--(5,0);
        \draw (3.5,0)--(3.5,0.5)--(4,0.5);
      \end{tikzpicture}
  \end{multicols}

",8-5DN_Volumes.tex,628
1047,75,"A rotation of $90^\circ$ is applied to $\triangle ABC$, mapping it onto $\triangle PQR$, as shown.
Which triangle has the larger area, or are they equal? Justify your answer.\\
    \begin{tikzpicture}[scale=.4]
      \draw [thick, <->] (-7.4,0) -- (10.4,0) node [right] {$x$};
      \draw [thick, <->] (0,-4.4)--(0,10.4) node [above] {$y$}; 
      \draw [thick]
        (4,-2) node[below right] {$A$}--
        (8,2) node[right] {$B$}--
        (2,1) node[left] {$C$}--cycle;
      \draw [thick]
        (2,4) node[right] {$P$}--
        (-2,8) node[above] {$Q$}--
        (-1,2) node[left] {$R$}--cycle;
    \end{tikzpicture}

",6-11DN_Transformations.tex,628
1675,117,"Find the midpoint $M$ of $\overline{AB}$ with coordinates $A(-3,1)$ and $B(7, 5)$. Mark and label it on the diagram below.
    \begin{flushright} %4 quadrant regents grid w T-Chart
      \begin{tikzpicture}[scale=.635]
        \draw [help lines] (-5,-1) grid (10,7);
        \draw [thick, ->] (-5.2,0) -- (10.4,0) node [below right] {$x$};
        \draw [thick, ->] (0,-1.2)--(0,7.4) node [left] {$y$};
        \draw [-, thick] (-3,1)--(7,5);
        \draw [fill] (-3,1) circle [radius=0.1]node[below left]{$A$};
        \draw [fill] (7,5) circle [radius=0.1]node[below right]{$B$};
      \end{tikzpicture}
      \end{flushright}

",7-7bExam-Similarity.tex,631
